member_id,recruit_post_id,age_in_range,age_diff,age_range_overlap,gender_match_to_post,gender_match_from_member,gender_match_both,lifestyle_match,personality_match,lifestyle_preference_match,personality_preference_match,smoking_compatible,snoring_compatible,pet_compatible,roommate_count_match,lifestyle_personality_match,compatibility_score,is_bookmarked
130,57,1,2.0,1,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0
202,95,1,2.0,1,1,1,1,1,1,0,1,1,0,1,1,1,0.875,0
306,1,1,3.5,1,1,1,1,1,0,1,0,1,1,1,0,0,0.75,0
105,70,0,18.5,0,1,0,0,1,0,0,0,0,1,1,1,0,0.5,0
388,46,1,0.5,1,0,0,0,1,0,1,0,1,0,1,1,0,0.625,0
190,95,1,0.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0.625,1
218,138,1,4.0,1,1,1,1,1,1,0,1,1,0,1,0,1,0.75,0
299,29,0,12.0,0,1,0,0,1,1,0,1,1,1,1,1,1,0.75,0
195,18,1,4.5,1,0,0,0,1,0,0,1,1,1,1,0,0,0.625,0
318,14,1,3.5,1,0,0,0,1,0,1,0,1,0,1,0,0,0.5,0
20,1,1,3.5,1,0,0,0,1,0,0,0,1,1,1,0,0,0.625,0
299,71,0,11.5,0,1,1,1,0,0,0,1,1,1,1,1,0,0.625,0
47,85,1,4.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0
5,67,1,1.5,1,1,0,0,0,0,1,1,1,1,1,1,0,0.625,1
174,84,0,24.5,0,1,1,1,0,0,0,0,1,1,1,0,0,0.5,0
350,109,0,7.0,0,1,1,1,1,0,1,0,1,1,1,1,0,0.75,1
361,46,0,7.5,0,1,1,1,1,0,1,0,1,0,1,0,0,0.5,0
18,43,1,6.5,1,1,1,1,0,1,1,1,1,1,1,0,0,0.75,0
68,130,1,2.5,1,0,0,0,0,1,0,1,1,1,1,1,0,0.75,0
144,29,0,9.0,0,1,1,1,1,0,0,1,0,1,1,0,0,0.5,0
115,130,0,14.5,0,1,1,1,1,0,0,1,1,1,0,0,0,0.5,0
110,102,1,3.0,1,1,1,1,0,1,0,1,1,0,1,1,0,0.75,1
115,76,0,9.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0.125,0
361,77,0,8.5,0,1,1,1,1,0,1,0,1,0,1,1,0,0.625,0
162,77,0,5.5,0,1,0,0,1,0,1,0,0,1,1,1,0,0.5,0
163,14,1,3.5,1,1,1,1,1,0,1,1,1,0,1,0,0,0.625,0
74,1,1,5.5,1,0,1,0,1,0,1,1,1,1,1,0,0,0.625,0
156,21,1,2.5,1,0,0,0,1,0,1,1,1,1,1,1,0,0.75,0
71,102,1,4.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0.5,0
131,71,0,12.5,0,1,1,1,0,0,1,1,1,1,1,0,0,0.5,0
92,58,0,10.5,0,0,1,0,1,1,0,1,1,1,1,0,1,0.625,0
60,55,1,2.5,1,0,1,0,0,1,0,1,1,1,1,0,0,0.625,0
388,61,1,0.5,1,1,0,0,0,1,1,0,1,0,1,1,0,0.625,1
243,116,1,1.5,1,0,0,0,0,1,0,0,1,0,1,1,0,0.625,0
73,98,0,7.5,0,1,1,1,0,0,0,0,1,1,1,1,0,0.625,0
138,86,0,16.0,0,1,0,0,0,1,1,1,0,1,1,1,0,0.5,0
71,87,0,5.0,0,1,1,1,1,0,1,0,1,1,1,1,0,0.75,0
40,127,1,4.5,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,0
136,2,1,5.0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.625,0
234,101,1,2.0,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,1
160,67,1,5.5,1,1,0,0,1,0,0,1,0,1,1,1,0,0.625,0
194,138,1,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.875,1
310,1,1,0.5,1,1,1,1,1,0,0,0,1,1,1,0,0,0.75,0
191,55,0,24.5,0,1,1,1,1,1,1,1,0,1,1,1,1,0.75,0
279,93,0,6.5,0,1,1,1,1,0,0,0,0,1,1,0,0,0.5,0
328,46,0,5.5,0,1,1,1,0,0,1,0,1,0,1,0,0,0.375,0
119,46,0,6.5,0,1,1,1,0,0,0,1,1,1,1,1,0,0.625,0
319,121,1,0.5,1,0,0,0,1,0,1,0,1,1,1,0,0,0.625,0
109,87,0,5.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0.75,0
230,1,1,3.5,1,1,1,1,0,0,0,0,1,1,1,0,0,0.625,0
172,25,1,6.0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.5,0
362,65,0,22.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0.75,0
63,62,1,3.5,1,1,0,0,1,1,0,0,1,1,1,1,1,0.875,1
123,70,1,0.5,1,0,0,0,0,1,1,1,1,1,1,1,0,0.75,0
137,2,1,2.0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.625,0
77,95,1,2.0,1,0,0,0,1,0,0,0,1,1,1,1,0,0.75,0
344,46,0,8.5,0,1,1,1,0,0,1,0,1,1,1,0,0,0.5,0
185,110,0,7.0,0,1,1,1,1,1,0,0,1,1,1,0,1,0.75,0
270,109,1,1.0,1,0,0,0,0,0,1,1,0,1,1,1,0,0.5,0
202,44,1,1.5,1,0,0,0,0,1,0,1,1,1,1,0,0,0.625,0
104,46,0,6.5,0,1,1,1,1,0,0,0,1,0,1,1,0,0.625,0
269,56,0,7.0,0,1,0,0,1,1,1,1,0,1,1,1,1,0.625,0
281,58,0,5.5,0,1,1,1,1,1,0,0,0,1,1,0,1,0.625,0
309,25,1,3.0,1,0,0,0,1,0,0,1,1,1,1,0,0,0.625,0
364,92,1,3.5,1,1,1,1,1,1,0,1,0,1,1,0,1,0.75,0
284,83,0,11.0,0,1,1,1,0,1,0,0,0,1,1,0,0,0.5,0
350,118,0,6.0,0,1,1,1,0,0,1,0,1,1,1,0,0,0.5,0
171,87,0,6.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.75,0
241,38,0,25.0,0,0,0,0,1,1,0,0,1,1,1,0,1,0.625,0
145,70,0,6.5,0,1,1,1,1,1,0,1,0,1,1,1,1,0.75,0
244,110,1,1.0,1,1,1,1,1,0,0,1,1,0,1,0,0,0.625,0
4,5,1,2.5,1,1,1,1,1,0,0,0,1,1,1,0,0,0.75,1
149,107,0,6.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.5,0
61,110,1,1.0,1,1,1,1,1,0,0,1,1,1,1,1,0,0.875,1
153,34,0,12.0,0,0,1,0,1,1,0,0,1,1,1,0,1,0.625,0
193,70,0,5.5,0,1,1,1,0,0,1,1,0,1,1,1,0,0.5,0
179,22,0,11.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0.625,0
197,138,0,5.0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.5,0
24,116,1,4.5,1,0,0,0,1,1,1,0,0,1,1,0,1,0.625,0
48,83,1,4.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.875,0
186,107,1,4.0,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
80,110,0,13.0,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,0
101,46,0,6.5,0,0,0,0,0,0,1,1,1,0,1,1,0,0.375,0
342,95,0,9.0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.875,0
189,130,1,2.5,1,1,1,1,1,1,1,0,1,1,1,0,1,0.875,1
52,64,1,0.0,1,0,0,0,0,0,1,0,1,1,1,0,0,0.5,0
327,37,1,0.5,1,0,0,0,1,1,0,1,1,1,1,1,1,0.875,0
238,56,1,1.0,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
372,110,0,9.0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.75,0
291,108,0,4.5,0,0,1,0,0,1,1,0,1,1,1,1,0,0.625,0
313,18,0,9.5,0,0,0,0,1,0,0,1,1,1,1,0,0,0.5,0
385,147,0,7.5,0,1,1,1,0,1,1,0,0,0,1,0,0,0.375,0
290,93,1,0.5,1,0,0,0,0,0,0,1,1,1,1,0,0,0.5,0
66,67,1,3.5,1,1,0,0,1,1,0,0,0,1,1,1,1,0.75,0
102,62,1,4.5,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,1
307,84,0,17.5,0,0,0,0,1,0,1,1,1,1,1,1,0,0.625,0
141,14,1,0.5,1,1,1,1,1,0,1,0,1,0,1,0,0,0.625,0
215,77,1,3.5,1,1,0,0,0,1,0,1,1,1,1,1,0,0.75,0
320,57,0,7.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,0
387,130,0,6.5,0,0,1,0,0,0,0,1,1,1,1,0,0,0.375,0
300,59,0,15.5,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,0
296,34,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.875,0
323,4,1,0.5,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
103,18,1,2.5,1,1,1,1,0,0,0,0,0,1,1,0,0,0.5,0
271,79,0,14.5,0,1,0,0,0,0,0,0,1,1,1,1,0,0.5,0
150,108,0,6.5,0,0,0,0,0,1,1,0,1,1,0,0,0,0.375,0
55,44,1,0.5,1,1,1,1,1,1,0,1,1,1,1,0,1,0.875,1
184,77,0,8.5,0,1,0,0,1,1,0,1,1,0,0,1,1,0.5,0
7,70,1,1.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,0
399,127,1,3.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0.625,0
80,56,0,7.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0.75,0
329,38,0,26.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.375,0
229,58,1,3.5,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,0
119,55,0,13.5,0,1,1,1,0,0,0,1,1,1,1,1,0,0.625,0
25,99,0,9.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0.625,0
46,109,1,3.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.5,0
136,76,1,2.5,1,1,0,0,1,1,1,1,1,1,1,1,1,0.875,0
20,127,1,3.5,1,1,1,1,0,1,0,0,0,1,1,0,0,0.625,0
270,58,1,1.5,1,1,1,1,1,1,1,1,0,1,1,1,1,0.875,0
58,130,0,4.5,0,0,0,0,0,1,0,0,1,1,1,0,0,0.5,0
257,109,0,22.0,0,1,1,1,1,0,0,1,0,0,1,1,0,0.5,0
132,5,1,4.5,1,0,1,0,0,1,0,1,1,0,1,0,0,0.5,0
80,79,1,3.5,1,1,0,0,1,0,1,0,1,1,0,1,0,0.625,0
238,64,1,3.0,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,0
77,37,1,2.5,1,0,0,0,1,0,0,0,1,1,1,1,0,0.75,0
230,147,1,2.5,1,1,1,1,0,1,0,0,1,0,1,0,0,0.625,0
215,87,0,5.0,0,0,0,0,1,0,0,1,1,1,1,1,0,0.625,0
381,120,1,2.5,1,0,1,0,0,1,1,1,1,1,0,1,0,0.625,0
398,136,0,5.0,0,1,1,1,1,1,0,0,1,1,1,0,1,0.75,0
353,55,1,1.5,1,0,0,0,1,0,1,1,1,1,1,1,0,0.75,0
100,15,1,4.0,1,1,0,0,0,1,1,0,1,1,0,0,0,0.5,0
187,29,0,8.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.375,0
180,87,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1
189,4,0,9.5,0,1,1,1,1,1,1,0,1,1,1,1,1,0.875,0
298,21,1,4.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0.75,1
72,38,0,17.0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.375,0
161,25,1,2.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1.0,1
341,71,0,7.5,0,0,0,0,0,0,0,1,1,1,1,1,0,0.5,0
93,43,1,4.5,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,0
158,79,0,4.5,0,1,0,0,1,0,1,0,1,1,1,1,0,0.625,0
297,149,1,3.5,1,0,0,0,0,0,1,0,1,1,1,1,0,0.625,0
140,113,0,19.5,0,0,0,0,1,0,1,0,1,0,1,0,0,0.375,0
304,62,0,6.5,0,1,0,0,1,0,1,0,1,1,1,0,0,0.5,0
291,130,0,4.5,0,0,1,0,0,0,1,0,1,1,1,0,0,0.375,0
120,65,0,7.0,0,0,0,0,1,1,0,0,1,1,1,1,1,0.75,0
68,136,0,10.0,0,0,0,0,0,1,0,1,1,0,1,1,0,0.5,0
64,87,1,2.0,1,0,0,0,0,0,0,1,1,1,1,1,0,0.625,0
388,37,0,5.5,0,0,0,0,0,1,1,0,1,0,1,1,0,0.5,0
340,84,0,26.5,0,1,1,1,1,0,0,0,1,1,1,0,0,0.625,0
268,87,0,5.0,0,1,1,1,1,0,0,0,1,1,1,1,0,0.75,0
256,118,0,4.0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.75,1
4,55,0,5.5,0,1,1,1,0,0,0,0,1,1,1,0,0,0.5,0
139,95,1,7.0,1,0,1,0,1,1,1,0,1,0,1,1,1,0.75,0
133,38,0,19.0,0,1,1,1,0,1,1,0,1,1,1,0,0,0.625,0
126,136,1,2.0,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
5,56,1,2.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0.75,1
134,18,1,4.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,0
136,95,1,2.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0.875,0
124,56,1,1.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0.75,1
314,74,0,5.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.375,0
331,83,1,3.0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.625,0
85,65,1,1.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0.875,0
396,71,1,0.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0.75,1
241,44,0,7.5,0,1,1,1,0,1,0,0,1,1,1,0,0,0.625,0
220,149,1,2.5,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,0
191,62,0,22.5,0,1,0,0,0,1,1,1,1,1,1,0,0,0.5,0
260,127,0,8.5,0,0,0,0,0,0,1,1,1,1,1,0,0,0.375,0
217,65,0,5.0,0,0,1,0,1,0,1,1,1,1,1,1,0,0.625,0
400,113,1,2.5,1,1,1,1,1,0,0,0,1,1,1,1,0,0.875,1
350,149,0,9.5,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,0
186,38,0,23.0,0,1,1,1,1,1,1,0,1,1,1,0,1,0.75,0
366,132,0,8.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0.75,0
309,34,1,3.0,1,0,0,0,0,1,0,1,1,1,0,1,0,0.625,0
38,147,1,0.5,1,0,1,0,0,1,0,0,1,1,1,1,0,0.75,0
233,34,1,5.0,1,0,0,0,1,1,1,1,1,1,1,0,1,0.75,0
256,79,1,2.5,1,1,0,0,0,1,1,1,1,1,1,1,0,0.75,1
381,113,1,1.5,1,0,1,0,1,0,1,1,1,0,1,1,0,0.625,0
179,34,0,7.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.75,0
231,18,1,2.5,1,0,0,0,1,1,1,1,1,1,1,1,1,0.875,0
70,77,1,2.5,1,1,0,0,0,0,0,0,1,1,0,1,0,0.5,0
265,86,0,7.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.5,0
236,84,0,17.5,0,0,0,0,1,1,0,1,1,1,1,0,1,0.625,0
388,38,0,16.0,0,0,0,0,0,1,1,0,1,1,1,0,0,0.5,0
185,130,1,2.5,1,0,0,0,1,0,0,0,1,1,1,0,0,0.625,0
232,22,1,4.0,1,1,0,0,0,0,0,1,1,0,1,1,0,0.5,0
161,85,1,0.5,1,1,1,1,1,1,0,0,0,1,1,1,1,0.875,0
185,109,1,0.0,1,0,0,0,0,1,0,0,1,1,1,1,0,0.75,0
285,136,0,11.0,0,0,1,0,0,1,0,1,1,0,1,0,0,0.375,0
97,108,0,12.5,0,1,1,1,0,1,1,0,1,1,1,1,0,0.75,0
234,55,1,3.5,1,0,0,0,0,0,1,0,1,1,1,1,0,0.625,0
36,149,0,6.5,0,0,0,0,1,1,1,0,1,1,1,1,1,0.75,0
62,149,1,0.5,1,0,0,0,1,1,0,0,1,1,1,1,1,0.875,0
78,71,1,4.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0.625,0
148,99,1,3.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.5,0
317,2,0,8.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0.625,0
19,46,0,5.5,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,0
312,44,1,0.5,1,0,0,0,0,0,1,0,1,1,1,1,0,0.625,0
268,92,0,4.5,0,0,0,0,1,1,0,0,0,1,1,0,1,0.5,0
114,2,1,1.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.625,0
281,120,1,1.5,1,0,0,0,1,0,0,0,1,1,1,1,0,0.75,0
138,67,0,11.5,0,1,0,0,0,0,1,1,0,1,1,1,0,0.375,0
84,92,1,2.5,1,0,1,0,1,1,1,0,1,1,1,0,1,0.75,0
296,29,0,11.0,0,1,0,0,0,1,1,1,1,1,1,0,0,0.5,0
105,102,0,20.0,0,0,1,0,1,0,0,0,0,1,1,1,0,0.5,0
392,67,1,5.5,1,1,0,0,1,1,0,0,1,1,1,1,1,0.875,1
214,85,1,1.5,1,0,0,0,1,0,1,0,0,1,1,1,0,0.625,0
182,29,0,17.0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.375,0
53,149,1,3.5,1,0,0,0,0,1,0,0,1,1,0,1,0,0.625,0
203,76,0,8.5,0,1,0,0,1,0,1,1,1,1,0,0,0,0.375,0
231,38,0,24.0,0,1,1,1,1,0,1,1,1,1,1,0,0,0.625,0
321,72,0,15.5,0,1,1,1,0,1,1,0,1,0,1,0,0,0.5,0
342,55,1,3.5,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,1
397,84,0,18.5,0,1,1,1,1,1,0,1,1,1,1,0,1,0.75,0
280,77,1,1.5,1,1,0,0,1,0,0,1,1,1,1,1,0,0.75,0
103,111,1,1.0,1,1,1,1,1,1,0,0,0,1,1,0,1,0.75,0
302,83,1,1.0,1,0,0,0,1,0,1,1,1,1,1,1,0,0.75,0
331,56,1,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0.875,1
255,98,1,3.5,1,0,0,0,1,1,0,0,1,1,1,1,1,0.875,0
340,44,0,8.5,0,0,1,0,1,0,0,0,1,1,1,0,0,0.5,0
157,113,1,3.5,1,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0
284,95,1,7.0,1,1,1,1,0,0,0,0,0,1,1,1,0,0.625,0
72,102,0,5.0,0,0,1,0,1,0,1,1,1,1,1,1,0,0.625,0
22,4,0,9.5,0,0,0,0,0,0,1,1,1,0,1,1,0,0.375,0
385,55,0,8.5,0,1,1,1,0,0,1,0,0,1,1,0,0,0.375,0
115,10,0,10.5,0,0,0,0,1,1,0,1,1,1,0,0,1,0.5,0
97,61,1,5.5,1,1,0,0,0,0,1,0,1,1,1,1,0,0.625,0
258,37,1,3.5,1,0,0,0,0,1,1,0,1,0,1,1,0,0.625,0
283,93,0,15.5,0,1,1,1,1,0,0,0,1,1,1,1,0,0.75,0
19,29,0,13.0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.5,0
387,109,1,4.0,1,0,1,0,1,1,0,1,0,1,1,1,1,0.75,0
108,57,0,3.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.625,0
260,86,0,12.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0.75,0
87,132,1,2.0,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
168,107,0,6.0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.375,0
241,83,1,4.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.5,0
84,34,1,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,0.875,0
207,136,0,9.0,0,1,1,1,1,0,0,0,1,0,1,0,0,0.5,0
68,132,0,14.0,0,1,1,1,0,0,0,1,0,1,1,1,0,0.5,0
193,109,1,5.0,1,0,0,0,0,1,1,1,0,1,1,1,0,0.625,0
152,57,0,16.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.5,0
323,79,0,6.5,0,1,0,0,0,0,1,0,1,1,1,1,0,0.5,0
130,98,0,5.5,0,1,1,1,1,1,1,0,1,1,1,1,1,0.875,0
102,118,0,4.0,0,0,1,0,0,1,0,0,1,1,1,0,0,0.5,0
46,92,0,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0.125,0
126,110,1,4.0,1,1,1,1,1,0,1,0,1,1,1,0,0,0.75,0
30,18,1,2.5,1,0,0,0,1,0,1,0,1,1,1,0,0,0.625,0
381,18,1,0.5,1,0,1,0,0,1,1,1,0,1,1,1,0,0.625,0
72,85,1,4.5,1,1,0,0,1,0,1,1,1,1,1,1,0,0.75,0
285,58,1,3.5,1,1,1,1,0,1,0,1,1,1,1,0,0,0.75,0
10,43,1,6.5,1,0,0,0,0,0,0,1,1,1,1,0,0,0.5,0
230,87,1,1.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1.0,1
381,59,0,11.5,0,1,0,0,0,1,1,1,1,0,0,1,0,0.375,0
328,65,0,3.0,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,0
48,79,0,5.5,0,1,0,0,0,1,1,1,0,0,1,1,0,0.375,0
250,85,1,2.5,1,0,0,0,0,1,0,0,1,1,1,1,0,0.75,0
377,98,1,0.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
305,77,0,11.5,0,1,0,0,0,0,0,1,1,1,1,1,0,0.5,0
212,130,1,3.5,1,0,0,0,1,1,1,1,1,1,1,0,1,0.75,0
188,15,1,4.0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.5,0
296,86,0,5.0,0,1,0,0,0,1,1,1,1,0,1,1,0,0.5,0
166,10,1,3.5,1,0,1,0,0,1,0,0,1,1,1,0,0,0.625,0
96,113,1,2.5,1,1,1,1,0,0,1,1,1,1,1,1,0,0.75,1
338,86,0,10.0,0,1,1,1,1,1,1,0,1,1,0,1,1,0.75,0
184,92,1,0.5,1,0,0,0,0,1,0,1,1,0,1,1,0,0.625,0
166,116,0,6.5,0,1,1,1,0,1,0,0,1,0,1,0,0,0.5,0
234,61,1,3.5,1,1,0,0,1,1,1,0,1,1,1,1,1,0.875,1
210,22,1,2.0,1,1,1,1,1,1,0,0,1,1,1,0,1,0.875,1
248,111,1,3.0,1,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0
19,121,1,2.5,1,1,1,1,1,1,0,0,1,1,1,1,1,1.0,1
104,86,1,2.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0.5,0
133,25,1,1.0,1,1,1,1,1,1,1,0,1,0,1,0,1,0.75,1
313,98,0,8.5,0,0,0,0,0,0,0,1,1,1,1,1,0,0.5,0
320,1,1,3.5,1,0,0,0,1,0,0,0,1,1,1,0,0,0.625,0
320,2,1,3.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
387,58,0,6.5,0,1,1,1,0,0,0,1,0,1,1,0,0,0.375,0
172,21,1,6.5,1,0,1,0,0,0,1,0,1,1,0,1,0,0.5,0
211,62,1,2.5,1,1,0,0,1,1,1,0,1,1,1,1,1,0.875,0
246,65,0,11.0,0,1,1,1,1,1,0,0,1,1,1,1,1,0.875,0
251,65,0,9.0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.5,0
325,95,1,6.0,1,1,1,1,1,0,1,0,1,0,1,1,0,0.75,0
301,74,1,1.0,1,0,0,0,0,1,0,0,1,1,1,0,0,0.625,0
214,113,1,0.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
116,5,0,6.5,0,0,0,0,0,1,0,1,1,0,1,0,0,0.375,0
115,86,0,16.0,0,1,0,0,0,1,0,1,1,0,0,1,0,0.375,0
339,77,0,11.5,0,1,0,0,0,0,1,1,1,1,1,1,0,0.5,0
382,1,0,6.5,0,0,1,0,1,1,0,1,1,1,1,0,1,0.625,0
347,59,0,10.5,0,0,1,0,0,1,0,0,1,1,1,1,0,0.625,0
17,37,1,1.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,0
34,76,1,1.5,1,1,0,0,0,1,0,0,1,0,1,0,0,0.5,0
167,79,1,0.5,1,1,0,0,0,0,1,1,1,1,1,1,0,0.625,0
226,2,1,6.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
296,120,1,0.5,1,0,0,0,1,1,1,1,1,1,1,1,1,0.875,0
53,110,0,8.0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.75,0
151,93,1,1.5,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
329,107,0,7.0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.375,0
301,1,1,2.5,1,0,0,0,1,1,0,0,1,1,1,0,1,0.75,0
310,15,1,2.0,1,1,0,0,0,1,0,0,1,1,1,0,0,0.625,0
13,127,1,4.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0,0
48,57,0,7.0,0,1,1,1,1,1,1,1,1,0,1,1,1,0.75,0
317,116,1,3.5,1,0,0,0,1,0,1,1,1,1,1,1,0,0.75,0
92,59,1,2.5,1,0,1,0,1,0,0,1,1,1,1,1,0,0.75,0
18,84,0,12.5,0,0,0,0,1,1,1,1,1,1,1,0,1,0.625,0
126,138,0,5.0,0,1,1,1,0,0,1,0,1,1,1,0,0,0.5,0
158,132,0,7.0,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,1
73,61,1,2.5,1,1,0,0,1,1,0,0,1,0,1,1,1,0.75,1
195,77,1,2.5,1,1,0,0,0,0,0,1,1,0,1,1,0,0.5,1
19,67,1,1.5,1,1,0,0,0,1,0,0,1,1,0,1,0,0.625,1
308,37,1,0.5,1,1,1,1,1,0,0,0,1,1,0,1,0,0.75,1
248,37,1,0.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,0
126,86,0,7.0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.375,0
115,93,0,14.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0.375,0
91,55,0,7.5,0,0,0,0,1,0,1,1,1,1,1,0,0,0.5,0
21,74,1,2.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0.625,1
103,38,0,19.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0.5,0
259,110,0,11.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.375,0
237,14,0,7.5,0,1,1,1,0,0,0,0,1,0,1,0,0,0.375,0
298,61,0,8.5,0,1,0,0,0,0,0,0,1,1,1,1,0,0.5,0
264,108,1,2.5,1,1,1,1,0,0,0,1,1,1,0,0,0,0.5,0
126,71,0,8.5,0,0,0,0,1,1,1,0,1,1,1,0,1,0.625,0
146,120,0,9.5,0,1,1,1,0,1,1,1,1,1,1,1,0,0.75,0
193,43,1,3.5,1,0,0,0,1,0,1,1,1,1,1,0,0,0.625,0
78,136,1,2.0,1,0,0,0,0,0,1,1,1,0,1,1,0,0.5,0
389,83,1,2.0,1,0,0,0,0,0,1,1,0,1,1,1,0,0.5,0
384,127,0,6.5,0,0,1,0,1,1,1,0,1,1,1,0,1,0.625,0
106,18,1,3.5,1,1,1,1,1,0,0,0,0,1,1,0,0,0.625,0
49,1,1,0.5,1,1,1,1,1,1,1,0,1,1,1,0,1,0.875,0
76,37,1,2.5,1,0,0,0,1,1,0,1,1,0,1,1,1,0.75,0
364,102,1,3.0,1,1,1,1,0,0,0,1,0,1,1,1,0,0.625,1
196,87,0,9.0,0,0,0,0,1,1,1,1,1,1,0,1,1,0.625,0
